Year,Election,Province,District Name,Part Number,Party Name,Candidate Name,"Candidate Gender L=Male, P=Female",Candidate List Number
2014,DPR,JAWA BARAT,JAWA BARAT VII,10,PARTAI HATI NURANI RAKYAT,"ABDUL HALIM, SP",L,4
2014,DPR,JAWA BARAT,JAWA BARAT VII,10,PARTAI HATI NURANI RAKYAT,HM. DEDI SOEPRIJADI,L,5
2014,DPR,JAWA BARAT,JAWA BARAT VII,10,PARTAI HATI NURANI RAKYAT,"VELLY ELVIRA, SH, MH, M.Kn",P,6
2014,DPR,JAWA BARAT,JAWA BARAT VII,10,PARTAI HATI NURANI RAKYAT,"M. GDE SIRIANA YUSUF, SE",L,7
2014,DPR,JAWA BARAT,JAWA BARAT VII,10,PARTAI HATI NURANI RAKYAT,SYARIFAH MASAAT ALHASNY,P,8
2014,DPR,JAWA BARAT,JAWA BARAT VII,10,PARTAI HATI NURANI RAKYAT,"NANA SUTARNA HARDJADINATA, BSC, SH",L,9
2014,DPR,JAWA BARAT,JAWA BARAT VII,10,PARTAI HATI NURANI RAKYAT,"MANGATAS MARPAUNG, SH",L,10
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,"ABDURRAHMAN TARDJO, SH, MH",L,1
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,Ir. H. IMRAN M. SYAM,L,2
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,SETIA ULFAH,P,3
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,ERI SYAFRUDIN,L,4
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,"H. USMAN SALEH, SE",L,5
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,HILDA RAHAYU,P,6
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,UYUN WAHYUDIN,L,7
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,ENJANG JAMHURI. M.Pd.I,L,8
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,FITRI RAHAYU,P,9
2014,DPR,JAWA BARAT,JAWA BARAT VII,14,PARTAI BULAN BINTANG,ANDI BASO ALANG,L,10
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,AS PURWANTO,L,1
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,NAEMA S. BACHMID,P,2
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,DEWI AYU TRISNA,P,3
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"ULISES TAMPUBOLON, SH, MH",L,4
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,HORAS P. SIHOMBING,L,5
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"MICHAEL WANGGE, SH",L,6
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,HAPOSAN SIAHAAN,L,7
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"IR. ADRIAN INGRATUBUN, MM",L,8
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"JENNIFER CYINTHIA, MM",P,9
2014,DPR,JAWA BARAT,JAWA BARAT VII,15,PARTAI KEADILAN DAN PERSATUAN INDONESIA,"IR. DAULAT SINURAYA, MBA, MM",L,10
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,"DRA. NINING INDRA SHALEH, M.SI",P,1
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,"H. URYANTO HADI, SH, SE.",L,2
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,DR. H. AGUS ALWAFIER BY. MM,L,3
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,"MUKHLISIN ALISAPUTRA, SE",L,4
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,INDAH LESTARI,P,5
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,"DR. SRI WAHYUNI , SPRM",P,6
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,"HAZMI, SE, MM",L,7
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,"DARYANI, SIP, MSI",L,8
2014,DPR,JAWA BARAT,JAWA BARAT VIII,1,PARTAI NasDem,Dr. CHANDRA LUKITA,L,9
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,H. DEDI WAHIDI,L,1
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,MURTADLO,L,2
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,ELI HURRIYYATI,P,3
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,MOH ILYAS HELMY,L,4
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,HEDIYANA YUSUF,L,5
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,"ILO ROHAYATI NOOR JANAH, S.Ag",P,6
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,PUPU SRIWULAN SUMAYA,P,7
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,JAENUDIN,L,8
2014,DPR,JAWA BARAT,JAWA BARAT VIII,2,PARTAI KEBANGKITAN BANGSA,ZAENURI,L,9
2014,DPR,JAWA BARAT,JAWA BARAT VIII,3,PARTAI KEADILAN SEJAHTERA,"Drs. MAHFUDZ SIDDIQ, M.Si",L,1
2014,DPR,JAWA BARAT,JAWA BARAT VIII,3,PARTAI KEADILAN SEJAHTERA,H. IMAN SANTOSO,L,2
2014,DPR,JAWA BARAT,JAWA BARAT VIII,3,PARTAI KEADILAN SEJAHTERA,ROS KOMALA DEWI,P,3
2014,DPR,JAWA BARAT,JAWA BARAT VIII,3,PARTAI KEADILAN SEJAHTERA,RADEN BAGUS SURYAMA MAJANA SASTRA,L,4
2014,DPR,JAWA BARAT,JAWA BARAT VIII,3,PARTAI KEADILAN SEJAHTERA,KUSNANDAR PRIJADIKUSUMA,L,5
2014,DPR,JAWA BARAT,JAWA BARAT VIII,3,PARTAI KEADILAN SEJAHTERA,"JULIE PUSPHA ANGGRAENI, SP",P,6
2014,DPR,JAWA BARAT,JAWA BARAT VIII,3,PARTAI KEADILAN SEJAHTERA,"ENGKUR, S.IP",P,7
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"Drs. YOSEPH UMARHADI, M.SI, MA",L,1
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,SELLY ANDRYANI GANTINA,P,2
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"ONO SURONO, ST",L,3
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"ANTON GOZELIE, S.Kom",L,4
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,H. M ANWAR ASMALI,L,5
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"IIS NURHANDAYANI, SS",P,6
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"Dr. Ir. MUHAMMAD FAUZI SUTOPO, MS",L,7
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,"BAMBANG SRI PUJO SUKARNO SAKTI, SE, SH, MH.",L,8
2014,DPR,JAWA BARAT,JAWA BARAT VIII,4,PARTAI DEMOKRASI INDONESIA PERJUANGAN,Dra. GALIH PERMATA APSARI,P,9
2014,DPR,JAWA BARAT,JAWA BARAT VIII,5,PARTAI GOLONGAN KARYA,"DAVE AKBARSHAH FIKARNO, ME",L,1
2014,DPR,JAWA BARAT,JAWA BARAT VIII,5,PARTAI GOLONGAN KARYA,"HJ. TETTY KADI BAWONO, S.IP",P,2
